file	source_url	license	license_url	attribution	city	text_regions	diacritics	restrictions
Blizu_Dugih_njiva.JPG	https://commons.wikimedia.org/wiki/File:Blizu_Dugih_njiva.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Milijana Pavlović		3	0	
Зеница_20190810_164834.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190810_164834.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	2	0	
Kaursko_groblje_03.jpg	https://commons.wikimedia.org/wiki/File:Kaursko_groblje_03.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Julian Nyča		5	0	
Mine_Zabranjen_prolaz_20221102_121214_.jpg	https://commons.wikimedia.org/wiki/File:Mine!_Zabranjen_prolaz!_(20221102_121214).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	P4K1T0		8	0	
Tuzla_-_Advertising_column_in_front_of_the_theater_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Advertising_column_in_front_of_the_theater_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	7	1	
Franjevci_na_Bistriku_Sarajevo_11.jpg	https://commons.wikimedia.org/wiki/File:Franjevci_na_Bistriku,_Sarajevo_11.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Aleksandra Đuričić	Sarajevo	11	0	
Groblje_Grahovčići09753.JPG	https://commons.wikimedia.org/wiki/File:Groblje_Grahov%C4%8Di%C4%87i09753.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Quahadi Añtó 09:04, 15 April 2010 (UTC)	Travnik	2	0	
Зеница_20190810_165114.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190810_165114.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	5	1	
Зеница_20180626_142715.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180626_142715.jpg	Public domain		Obsuser	Zenica	6	0	
Mepas_Mall_Mostar_September_2024.jpg	https://commons.wikimedia.org/wiki/File:Mepas_Mall_Mostar,_September_2024.jpg	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	Bdx	Mostar	2	0	
Tuzla_-_Patriotske_Lige_n_5_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Patriotske_Lige_n%C2%B05_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	4	0	
Путоказ_ГП_Јазавац_и_СД_Обилићево.jpg	https://commons.wikimedia.org/wiki/File:%D0%9F%D1%83%D1%82%D0%BE%D0%BA%D0%B0%D0%B7_%D0%93%D0%9F_%D0%88%D0%B0%D0%B7%D0%B0%D0%B2%D0%B0%D1%86_%D0%B8_%D0%A1%D0%94_%D0%9E%D0%B1%D0%B8%D0%BB%D0%B8%D1%9B%D0%B5%D0%B2%D0%BE.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Rade Nagraisalović	Banja Luka	2	2	
Bosnien_3934_5552933894_.jpg	https://commons.wikimedia.org/wiki/File:Bosnien_3934_(5552933894).jpg	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	sbamueller	Sarajevo	4	1	
Travnik_0488.jpg	https://commons.wikimedia.org/wiki/File:Travnik_0488.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Krešimir Bikić	Travnik	3	0	
Црвена_јабука_Бања_Лука.jpg	https://commons.wikimedia.org/wiki/File:%D0%A6%D1%80%D0%B2%D0%B5%D0%BD%D0%B0_%D1%98%D0%B0%D0%B1%D1%83%D0%BA%D0%B0_%D0%91%D0%B0%D1%9A%D0%B0_%D0%9B%D1%83%D0%BA%D0%B0.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Rade Nagraisalović	Banja Luka	2	0	
Mostar_Bosnia_and_Herzegovina_2022-08_-_Mepas_Mall.jpg	https://commons.wikimedia.org/wiki/File:Mostar,_Bosnia_and_Herzegovina_2022-08_-_Mepas_Mall.jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Sharon Hahn Darlin	Mostar	2	0	
Sarajevo_Stojimo_uz_Ukrajinu.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo,_Stojimo_uz_Ukrajinu.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Niegodzisie	Sarajevo	18	0	
Зеница_20190810_164049.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190810_164049.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	2	0	
Sarajevo_Visit_6097107095_.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_Visit_(6097107095).jpg	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	David Bailey from Laktasi, Bosnia and Herzegovina	Sarajevo	7	2	
Džemaludin_Čaušević_Bihać.jpg	https://commons.wikimedia.org/wiki/File:D%C5%BEemaludin_%C4%8Cau%C5%A1evi%C4%87_Biha%C4%87.jpg	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	Vrtleška225	Bihać	3	0	
Hrastova_glava_Mine_01.jpg	https://commons.wikimedia.org/wiki/File:Hrastova_glava_Mine_01.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Julian Nyča		3	0	
Radmilja_2.jpg	https://commons.wikimedia.org/wiki/File:Radmilja_2.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Bizutage		2	0	
Banja_Luka_April_2011_5645333731_.jpg	https://commons.wikimedia.org/wiki/File:Banja_Luka_April_2011_(5645333731).jpg	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	David Bailey from Laktasi, Bosnia and Herzegovina	Banja Luka	2	0	
Лонџа_Зеница_20180625_184549.jpg	https://commons.wikimedia.org/wiki/File:%D0%9B%D0%BE%D0%BD%D1%9F%D0%B0_%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180625_184549.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	3	0	
Бања_Лука-градови_партнери.jpg	https://commons.wikimedia.org/wiki/File:%D0%91%D0%B0%D1%9A%D0%B0_%D0%9B%D1%83%D0%BA%D0%B0-%D0%B3%D1%80%D0%B0%D0%B4%D0%BE%D0%B2%D0%B8_%D0%BF%D0%B0%D1%80%D1%82%D0%BD%D0%B5%D1%80%D0%B8.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Rade Nagraisalović	Banja Luka	20	0	
Господска_улица_12.jpg	https://commons.wikimedia.org/wiki/File:%D0%93%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D1%81%D0%BA%D0%B0_%D1%83%D0%BB%D0%B8%D1%86%D0%B0_12.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Saša Knežić		3	0	
Bobovac_city_plan_official_document_.jpg	https://commons.wikimedia.org/wiki/File:Bobovac_city_plan_(official_document).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	AnToni		38	4	
Tuzla_-_Pannonian_Lakes_11_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Pannonian_Lakes_11_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	2	2	
Tuzla_-_Pannonian_Lakes_9_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Pannonian_Lakes_9_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	7	2	
Зеница_20190719_092730.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190719_092730.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		5	1	
Trash_bin_in_Sarajevo.jpg	https://commons.wikimedia.org/wiki/File:Trash_bin_in_Sarajevo.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Smooth_O ( talk · contribs )	Sarajevo	2	0	
Belgrade_Yugoslavia_1973_-_newly_installed_parking_meters.jpg	https://commons.wikimedia.org/wiki/File:Belgrade,_Yugoslavia,_1973_-_newly_installed_parking_meters.jpg	Public domain		Yoichi Okamoto		3	0	
Зеница_20180623_175420.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180623_175420.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		2	0	
Banjaluka_2024.jpg	https://commons.wikimedia.org/wiki/File:Banjaluka_2024.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	TamaraV00		2	0	
Tuzla_Airport_Passport_Control.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_Airport_Passport_Control.jpg	CC BY-SA 3.0	http://creativecommons.org/licenses/by-sa/3.0/	No machine-readable author provided. Kseferovic assumed (based on copyright claims).	Tuzla	4	0	
Hastahana_02.jpg	https://commons.wikimedia.org/wiki/File:Hastahana_02.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Smooth O		3	0	
Vuksic_Ortstafel.png	https://commons.wikimedia.org/wiki/File:Vuksic_Ortstafel.png	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Vuksic1996		2	2	
Political_correctness_in_Bosnia_14151146675_.jpg	https://commons.wikimedia.org/wiki/File:Political_correctness_in_Bosnia_(14151146675).jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Michał Huniewicz		19	4	
Not_Wet_Bosnia_3801779595_.jpg	https://commons.wikimedia.org/wiki/File:Not_Wet,_Bosnia_(3801779595).jpg	CC BY-SA 2.0	https://creativecommons.org/licenses/by-sa/2.0	Peretz Partensky from San Francisco, USA		2	0	
M16_Bosnien-Herzegowina_.jpg	https://commons.wikimedia.org/wiki/File:M16_(Bosnien-Herzegowina).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	LAV02		6	1	
Repúblika_Srpska_33219967290_.jpg	https://commons.wikimedia.org/wiki/File:Rep%C3%BAblika_Srpska_(33219967290).jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Javier Leiva from Vic, Barcelona		3	0	
Kuca_porodice_Jovic_Banja_Luka.jpg	https://commons.wikimedia.org/wiki/File:Kuca_porodice_Jovic_Banja_Luka.jpg	CC0	http://creativecommons.org/publicdomain/zero/1.0/deed.en	ArhistefoBL	Banja Luka	3	0	
Photo-tour_Novi_Grad_-_Participants_13.jpg	https://commons.wikimedia.org/wiki/File:Photo-tour_Novi_Grad_-_Participants_13.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Bojana Wiki PG		4	0	
Zastava_near_Koševo_stadium_Sarajevo.JPG	https://commons.wikimedia.org/wiki/File:Zastava_near_Ko%C5%A1evo_stadium,_Sarajevo.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Pudelek (Marcin Szala)	Sarajevo	2	0	
Зеница_20200323_121205.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20200323_121205.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser		2	2	
Livno_Bosna_i_Hercegovina_obelisk_iz_1925._tekst.jpg	https://commons.wikimedia.org/wiki/File:Livno,_Bosna_i_Hercegovina,_obelisk_iz_1925.,_tekst.jpg	CC BY 3.0	https://creativecommons.org/licenses/by/3.0	Ante Perkovic	Livno	2	0	
Prelovo_13.jpg	https://commons.wikimedia.org/wiki/File:Prelovo_13.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Bojana Wiki PG		2	0	
Tuzla_-_Konzum_Patriotske_lige_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Konzum_Patriotske_lige_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	3	0	
Зеница_20180628_090152.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180628_090152.jpg	Public domain		Obsuser	Zenica	3	0	
Privalj-raskrižje08631.JPG	https://commons.wikimedia.org/wiki/File:Privalj-raskri%C5%BEje08631.JPG	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Quahadi		3	1	
Tuzla_-_Derviš_Sušić_Biblioteka_4_2019_.jpg	https://commons.wikimedia.org/wiki/File:Tuzla_-_Dervi%C5%A1_Su%C5%A1i%C4%87_Biblioteka_4_(2019).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Sebleouf	Tuzla	4	0	
Зеница_20190719_084931.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190719_084931.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	3	0	
Зеница_20190810_164314.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190810_164314.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	3	0	
Добој_парк_зими.jpg	https://commons.wikimedia.org/wiki/File:%D0%94%D0%BE%D0%B1%D0%BE%D1%98,_%D0%BF%D0%B0%D1%80%D0%BA_%D0%B7%D0%B8%D0%BC%D0%B8.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Gordanaignjatic		2	1	
Zenica_map.jpg	https://commons.wikimedia.org/wiki/File:Zenica_map.jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Michelle Walz Eriksson from Amman, Jordan	Zenica	3	0	
Studenci_094844.jpg	https://commons.wikimedia.org/wiki/File:Studenci_094844.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Niegodzisie		2	0	
Sarajevo_49090407521_.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_(49090407521).jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Fred Romero from Paris, France	Sarajevo	6	0	
Зеница_20180712_220323.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20180712_220323.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	7	0	
Umoljani_nekropole_8.jpg	https://commons.wikimedia.org/wiki/File:Umoljani_%E2%80%93_nekropole_8.jpg	CC BY-SA 3.0	https://creativecommons.org/licenses/by-sa/3.0	Julian Nyča		3	0	
Sarajevo_49090408181_.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_(49090408181).jpg	CC BY 2.0	https://creativecommons.org/licenses/by/2.0	Fred Romero from Paris, France	Sarajevo	2	1	
Господска_улица_кроз_вријеме.jpg	https://commons.wikimedia.org/wiki/File:%D0%93%D0%BE%D1%81%D0%BF%D0%BE%D0%B4%D1%81%D0%BA%D0%B0_%D1%83%D0%BB%D0%B8%D1%86%D0%B0_%D0%BA%D1%80%D0%BE%D0%B7_%D0%B2%D1%80%D0%B8%D1%98%D0%B5%D0%BC%D0%B5.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Саша Кнежић	Banja Luka	6	0	
Kazandziluk_09.jpg	https://commons.wikimedia.org/wiki/File:Kazandziluk_09.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	11sasapus11	Sarajevo	4	1	
Sarajevo_FR-BER_2011-11-13_9_.jpg	https://commons.wikimedia.org/wiki/File:Sarajevo_FR-BER_2011-11-13_(9).jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Milan Suvajac	Sarajevo	2	0	
Зеница_20190810_165105.jpg	https://commons.wikimedia.org/wiki/File:%D0%97%D0%B5%D0%BD%D0%B8%D1%86%D0%B0_20190810_165105.jpg	CC BY-SA 4.0	https://creativecommons.org/licenses/by-sa/4.0	Obsuser	Zenica	3	0	
